customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,avg_discount_pct_180d
CUST01508,New Customers,3,1.0,845.65,0.0,0.0,0.26
CUST01509,Loyal Customers,6,3.0,1236.7,2.0,0.3333333333333333,0.36999999999999994
CUST01510,High-Value Unhappy,132,2.0,1667.1,0.0,0.0,0.315
CUST01511,High-Value Unhappy,88,4.0,2601.14,2.0,0.0,0.135
CUST01512,About to Churn,43,1.0,703.24,2.0,0.0,0.23
CUST01513,Dormant,131,1.0,1062.28,0.0,0.0,0.41
CUST01514,At-Risk,82,3.0,1466.5,0.0,0.0,0.2333333333333333
CUST01515,At-Risk,96,3.0,3057.74,0.0,0.0,0.21666666666666667
CUST01516,Dormant,172,1.0,421.68,1.0,0.0,0.41
CUST01517,About to Churn,87,1.0,628.81,2.0,0.0,0.19
CUST01518,Dormant,485,0.0,0.0,0.0,0.0,0.0
CUST01519,At-Risk,105,3.0,3216.75,0.0,0.0,0.16666666666666666
CUST01520,New Customers,19,1.0,333.93,0.0,0.0,0.18
CUST01521,Loyal Customers,10,2.0,1070.1399999999999,0.0,0.0,0.2
CUST01522,Discount-Sensitive,68,1.0,882.29,0.0,0.0,0.33
CUST01523,Champions,15,4.0,3702.2799999999997,1.0,0.25,0.3275
CUST01524,High-Value Unhappy,19,1.0,2078.4,1.0,0.0,0.0
CUST01525,High-Value Unhappy,56,2.0,1514.06,0.0,0.0,0.235
CUST01526,High-Value Unhappy,9,2.0,2585.39,2.0,0.5,0.265
CUST01527,Dormant,326,0.0,0.0,0.0,0.0,0.0
CUST01528,About to Churn,105,1.0,424.84,1.0,0.0,0.55
CUST01529,Dormant,194,0.0,0.0,0.0,0.0,0.0
CUST01530,Dormant,182,0.0,0.0,2.0,0.0,0.0
CUST01531,Dormant,222,0.0,0.0,2.0,0.0,0.0
CUST01532,Dormant,159,1.0,776.24,1.0,0.0,0.25
CUST01533,Dormant,167,1.0,697.43,0.0,0.0,0.21
CUST01534,About to Churn,22,1.0,416.32,0.0,0.0,0.24
CUST01535,High-Value Unhappy,8,5.0,2197.52,2.0,0.2,0.422
CUST01536,New Customers,7,1.0,1059.82,1.0,0.0,0.3
CUST01537,Dormant,123,1.0,355.81,0.0,0.0,0.32
CUST01538,Discount-Sensitive,80,1.0,346.25,0.0,0.0,0.32
CUST01539,Dormant,158,1.0,643.65,1.0,0.0,0.27
CUST01540,Dormant,195,0.0,0.0,1.0,0.0,0.0
CUST01541,Discount-Sensitive,64,1.0,626.47,0.0,0.0,0.36
CUST01542,Discount-Sensitive,4,1.0,382.91,0.0,0.0,0.58
CUST01543,Dormant,131,1.0,1270.64,0.0,0.0,0.3
CUST01544,At-Risk,113,2.0,1196.51,4.0,0.0,0.37
CUST01545,About to Churn,106,1.0,806.94,0.0,0.0,0.16
CUST01546,Discount-Sensitive,22,2.0,599.02,2.0,0.0,0.42
CUST01547,At-Risk,99,2.0,881.6500000000001,3.0,0.0,0.275
CUST01548,About to Churn,49,1.0,497.12,1.0,0.0,0.21
CUST01549,Dormant,167,1.0,708.07,1.0,0.0,0.24
CUST01550,At-Risk,109,4.0,1841.6,0.0,0.0,0.27
CUST01551,About to Churn,69,1.0,674.67,0.0,0.0,0.24
CUST01552,At-Risk,108,2.0,999.14,0.0,0.0,0.355
CUST01553,Dormant,153,1.0,381.8,0.0,0.0,0.25
CUST01554,High-Value Unhappy,75,2.0,2807.29,1.0,0.0,0.315
CUST01555,New Customers,30,1.0,329.17,1.0,0.0,0.28
CUST01556,Discount-Sensitive,37,2.0,729.47,0.0,0.0,0.27
CUST01557,About to Churn,41,1.0,452.3,0.0,0.0,0.19
CUST01558,Dormant,210,0.0,0.0,1.0,0.0,0.0
CUST01559,At-Risk,93,3.0,1317.97,3.0,0.3333333333333333,0.3466666666666667
CUST01560,Loyal Customers,8,2.0,1018.83,1.0,0.5,0.345
CUST01561,Dormant,153,1.0,567.89,0.0,0.0,0.21
CUST01562,Loyal Customers,51,2.0,1271.3,1.0,0.5,0.25
CUST01563,Loyal Customers,20,2.0,1279.74,1.0,0.5,0.07
CUST01564,Dormant,236,0.0,0.0,0.0,0.0,0.0
CUST01565,Discount-Sensitive,41,1.0,659.77,0.0,0.0,0.27
CUST01566,Discount-Sensitive,5,1.0,486.05,0.0,0.0,0.35
CUST01567,Dormant,345,0.0,0.0,0.0,0.0,0.0
CUST01568,Dormant,178,1.0,831.95,1.0,0.0,0.14
CUST01569,At-Risk,81,1.0,1205.91,0.0,0.0,0.17
CUST01570,Dormant,144,2.0,551.3299999999999,0.0,0.0,0.41000000000000003
CUST01571,Dormant,253,0.0,0.0,2.0,0.0,0.0
CUST01572,Dormant,227,0.0,0.0,1.0,0.0,0.0
CUST01573,High-Value Unhappy,78,3.0,2463.27,2.0,0.0,0.29
CUST01574,Dormant,161,2.0,2180.97,0.0,0.0,0.345
CUST01575,Dormant,165,1.0,1350.03,2.0,0.0,0.14
CUST01576,High-Value Unhappy,82,1.0,1953.76,1.0,1.0,0.1
CUST01577,About to Churn,107,1.0,343.71,1.0,1.0,0.42
CUST01578,New Customers,10,1.0,1222.13,0.0,0.0,0.12
CUST01579,Loyal Customers,45,5.0,4218.4,1.0,0.0,0.26999999999999996
CUST01580,Loyal Customers,18,2.0,912.24,0.0,0.0,0.315
CUST01581,High-Value Unhappy,22,3.0,2148.76,5.0,0.3333333333333333,0.26
CUST01582,Loyal Customers,58,2.0,1139.38,2.0,0.5,0.235
CUST01583,Dormant,261,0.0,0.0,0.0,0.0,0.0
CUST01584,Loyal Customers,0,2.0,1098.94,0.0,0.0,0.28
CUST01585,New Customers,23,1.0,327.29,0.0,0.0,0.32
CUST01586,New Customers,25,1.0,788.8,1.0,0.0,0.25
CUST01587,Dormant,129,2.0,1403.63,2.0,0.0,0.39
CUST01588,High-Value Unhappy,145,3.0,1959.15,1.0,0.0,0.19000000000000003
CUST01589,Dormant,147,1.0,460.78,0.0,0.0,0.23
CUST01590,Dormant,129,2.0,1250.94,0.0,0.0,0.19
CUST01591,High-Value Unhappy,136,2.0,2478.69,2.0,0.0,0.3
CUST01592,About to Churn,117,1.0,500.86,0.0,0.0,0.21
CUST01593,New Customers,30,1.0,675.24,0.0,0.0,0.24
CUST01594,Loyal Customers,43,2.0,1570.28,1.0,0.0,0.28
CUST01595,Discount-Sensitive,59,1.0,531.64,0.0,0.0,0.27
CUST01596,High-Value Unhappy,60,3.0,1798.04,1.0,0.3333333333333333,0.3133333333333333
CUST01597,Discount-Sensitive,40,1.0,509.02,2.0,0.0,0.42
CUST01598,Discount-Sensitive,68,1.0,292.55,0.0,0.0,0.31
CUST01599,About to Churn,82,1.0,307.89,0.0,0.0,0.24
CUST01600,Discount-Sensitive,0,1.0,657.78,0.0,0.0,0.43
CUST01601,Loyal Customers,49,2.0,1021.85,2.0,0.0,0.21
CUST01602,Loyal Customers,22,3.0,1334.5700000000002,1.0,0.0,0.40666666666666673
CUST01603,Dormant,166,1.0,455.96,1.0,1.0,0.24
CUST01604,Loyal Customers,49,3.0,1407.27,2.0,0.0,0.33
CUST01605,New Customers,20,1.0,1057.43,0.0,0.0,0.18
CUST01606,Dormant,180,1.0,282.09,1.0,0.0,0.45
CUST01607,Dormant,155,1.0,1515.3,0.0,0.0,0.23
CUST01608,Discount-Sensitive,26,1.0,501.47,0.0,0.0,0.27
CUST01609,Discount-Sensitive,69,1.0,689.75,2.0,0.0,0.35
CUST01610,High-Value Unhappy,69,4.0,2593.45,2.0,0.25,0.34750000000000003
CUST01611,High-Value Unhappy,28,4.0,2180.7200000000003,2.0,0.0,0.29000000000000004
CUST01612,Dormant,283,0.0,0.0,0.0,0.0,0.0
CUST01613,Dormant,255,0.0,0.0,0.0,0.0,0.0
CUST01614,At-Risk,103,2.0,1352.11,3.0,0.5,0.3
CUST01615,High-Value Unhappy,1,3.0,1862.39,1.0,0.0,0.26333333333333336
CUST01616,Dormant,160,1.0,1177.41,2.0,0.0,0.19
CUST01617,High-Value Unhappy,71,2.0,1632.85,2.0,0.0,0.23
CUST01618,Discount-Sensitive,84,1.0,426.08,0.0,0.0,0.43
CUST01619,Loyal Customers,2,3.0,1148.84,0.0,0.0,0.36000000000000004
CUST01620,Champions,4,4.0,2409.04,0.0,0.0,0.3025
CUST01621,High-Value Unhappy,26,3.0,2561.91,1.0,0.0,0.1466666666666667
CUST01622,Loyal Customers,15,2.0,888.17,2.0,0.0,0.44000000000000006
CUST01623,Dormant,359,0.0,0.0,0.0,0.0,0.0
CUST01624,High-Value Unhappy,75,4.0,2439.45,1.0,0.25,0.27
CUST01625,Discount-Sensitive,10,2.0,679.1800000000001,1.0,0.0,0.27
CUST01626,Champions,28,3.0,2085.26,0.0,0.0,0.3133333333333333
CUST01627,Dormant,295,0.0,0.0,0.0,0.0,0.0
CUST01628,Dormant,180,1.0,399.53,1.0,1.0,0.31
CUST01629,At-Risk,81,2.0,1120.0,1.0,0.0,0.295
CUST01630,High-Value Unhappy,19,3.0,3394.5299999999997,1.0,0.3333333333333333,0.22999999999999998
CUST01631,Champions,2,3.0,2040.85,1.0,0.0,0.3233333333333333
CUST01632,Discount-Sensitive,6,1.0,1472.62,0.0,0.0,0.33
CUST01633,Loyal Customers,55,2.0,859.6700000000001,1.0,0.0,0.39
CUST01634,Discount-Sensitive,40,1.0,668.05,0.0,0.0,0.4
CUST01635,Loyal Customers,42,2.0,1322.0500000000002,2.0,0.5,0.225
CUST01636,Discount-Sensitive,16,1.0,310.14,0.0,0.0,0.44
CUST01637,High-Value Unhappy,29,5.0,4002.06,3.0,0.0,0.368
CUST01638,Loyal Customers,31,2.0,1665.1100000000001,0.0,0.0,0.26
CUST01639,Dormant,166,1.0,1450.38,0.0,0.0,0.0
CUST01640,About to Churn,105,1.0,464.57,0.0,0.0,0.35
CUST01641,About to Churn,101,1.0,608.86,1.0,0.0,0.0
CUST01642,Champions,4,3.0,3151.98,0.0,0.0,0.33
CUST01643,Dormant,182,0.0,0.0,0.0,0.0,0.0
CUST01644,At-Risk,118,2.0,818.79,3.0,0.5,0.195
CUST01645,At-Risk,74,3.0,2748.62,0.0,0.0,0.26
CUST01646,At-Risk,66,4.0,2483.29,0.0,0.0,0.21250000000000002
CUST01647,Champions,10,4.0,3321.39,0.0,0.0,0.1825
CUST01648,Dormant,150,1.0,540.77,0.0,0.0,0.19
CUST01649,Dormant,243,0.0,0.0,0.0,0.0,0.0
CUST01650,At-Risk,102,1.0,1797.67,0.0,0.0,0.41
CUST01651,About to Churn,87,1.0,508.39,1.0,0.0,0.14
CUST01652,High-Value Unhappy,40,3.0,2663.46,2.0,0.6666666666666666,0.21666666666666667
CUST01653,High-Value Unhappy,87,2.0,1706.87,1.0,0.0,0.21000000000000002
CUST01654,At-Risk,99,1.0,1073.19,0.0,0.0,0.24
CUST01655,Loyal Customers,13,2.0,1358.99,2.0,0.0,0.15
CUST01656,High-Value Unhappy,9,6.0,3506.88,1.0,0.16666666666666666,0.22666666666666666
CUST01657,Dormant,328,0.0,0.0,0.0,0.0,0.0
CUST01658,High-Value Unhappy,56,4.0,3534.3100000000004,2.0,0.0,0.2725
CUST01659,At-Risk,98,2.0,1400.5700000000002,0.0,0.0,0.26
CUST01660,High-Value Unhappy,6,2.0,2406.57,1.0,0.0,0.22999999999999998
CUST01661,Dormant,154,1.0,326.3,1.0,1.0,0.39
CUST01662,Loyal Customers,33,2.0,1004.6500000000001,0.0,0.0,0.215
CUST01663,High-Value Unhappy,22,3.0,2366.8,2.0,0.3333333333333333,0.21666666666666667
CUST01664,Discount-Sensitive,75,1.0,888.92,1.0,0.0,0.46
CUST01665,About to Churn,75,1.0,335.28,0.0,0.0,0.18
CUST01666,Dormant,318,0.0,0.0,1.0,0.0,0.0
CUST01667,Dormant,136,2.0,1307.77,0.0,0.0,0.36
CUST01668,At-Risk,106,3.0,2195.5699999999997,0.0,0.0,0.36999999999999994
CUST01669,Dormant,143,1.0,406.94,0.0,0.0,0.27
CUST01670,High-Value Unhappy,19,2.0,2472.29,1.0,0.0,0.26
CUST01671,High-Value Unhappy,79,3.0,3295.24,2.0,0.3333333333333333,0.4066666666666667
CUST01672,Loyal Customers,29,2.0,1440.35,0.0,0.0,0.215
CUST01673,About to Churn,24,1.0,489.02,0.0,0.0,0.19
CUST01674,At-Risk,116,2.0,936.21,1.0,0.0,0.26
CUST01675,Dormant,132,2.0,1309.95,0.0,0.0,0.29
CUST01676,Dormant,133,1.0,578.91,1.0,0.0,0.08
CUST01677,Champions,17,3.0,1571.06,0.0,0.0,0.25
CUST01678,About to Churn,50,1.0,854.48,0.0,0.0,0.05
CUST01679,About to Churn,29,1.0,798.11,0.0,0.0,0.19
CUST01680,About to Churn,36,1.0,2660.5,0.0,0.0,0.09
CUST01681,Discount-Sensitive,53,1.0,804.75,1.0,0.0,0.29
CUST01682,Dormant,227,0.0,0.0,1.0,0.0,0.0
CUST01683,High-Value Unhappy,26,4.0,4532.08,1.0,0.0,0.29000000000000004
CUST01684,At-Risk,63,3.0,3554.1800000000003,0.0,0.0,0.17666666666666667
CUST01685,Dormant,278,0.0,0.0,1.0,0.0,0.0
CUST01686,Dormant,138,1.0,699.98,1.0,0.0,0.0
CUST01687,About to Churn,81,1.0,392.39,0.0,0.0,0.08
CUST01688,Dormant,130,1.0,602.81,1.0,0.0,0.42
CUST01689,At-Risk,62,1.0,1029.49,1.0,0.0,0.39
CUST01690,Discount-Sensitive,70,1.0,301.13,2.0,1.0,0.65
CUST01691,Discount-Sensitive,89,1.0,591.46,1.0,1.0,0.31
CUST01692,Dormant,176,1.0,456.23,3.0,1.0,0.36
CUST01693,Discount-Sensitive,33,1.0,483.01,0.0,0.0,0.26
CUST01694,Discount-Sensitive,38,1.0,759.46,0.0,0.0,0.43
CUST01695,At-Risk,72,3.0,1167.5900000000001,1.0,0.0,0.2966666666666667
CUST01696,Dormant,127,1.0,652.34,0.0,0.0,0.21
CUST01697,At-Risk,62,2.0,1630.5700000000002,0.0,0.0,0.195
CUST01698,High-Value Unhappy,68,4.0,4139.24,4.0,0.25,0.345
CUST01699,Dormant,242,0.0,0.0,0.0,0.0,0.0
CUST01700,Loyal Customers,6,2.0,2044.9,0.0,0.0,0.365
CUST01701,Discount-Sensitive,14,1.0,388.29,0.0,0.0,0.34
CUST01702,Dormant,209,0.0,0.0,0.0,0.0,0.0
CUST01703,Loyal Customers,7,2.0,2037.6100000000001,0.0,0.0,0.11499999999999999
CUST01704,About to Churn,47,1.0,926.37,0.0,0.0,0.06
CUST01705,High-Value Unhappy,29,3.0,1829.77,1.0,0.0,0.27666666666666667
CUST01706,High-Value Unhappy,6,3.0,1683.9099999999999,1.0,0.0,0.29333333333333333
CUST01707,Loyal Customers,2,2.0,1446.76,1.0,0.0,0.355
CUST01708,Loyal Customers,5,3.0,1319.75,0.0,0.0,0.37333333333333335
CUST01709,Dormant,157,1.0,484.31,0.0,0.0,0.31
CUST01710,Loyal Customers,58,3.0,1236.27,1.0,0.0,0.41
CUST01711,At-Risk,110,2.0,1341.5,0.0,0.0,0.155
CUST01712,Discount-Sensitive,25,1.0,828.82,1.0,0.0,0.32
CUST01713,High-Value Unhappy,41,5.0,3851.7200000000003,3.0,0.4,0.202
CUST01714,Dormant,132,1.0,894.52,1.0,0.0,0.2
CUST01715,Dormant,121,1.0,703.76,2.0,0.0,0.7
CUST01716,High-Value Unhappy,31,2.0,1884.2800000000002,1.0,0.5,0.30000000000000004
CUST01717,Dormant,125,2.0,2810.4399999999996,0.0,0.0,0.33999999999999997
CUST01718,Dormant,133,3.0,1495.2,3.0,0.0,0.3
CUST01719,Dormant,148,1.0,472.14,1.0,0.0,0.21
CUST01720,Loyal Customers,13,3.0,1236.77,1.0,0.0,0.4633333333333334
CUST01721,Discount-Sensitive,38,1.0,617.29,0.0,0.0,0.26
CUST01722,About to Churn,59,1.0,359.06,0.0,0.0,0.14
CUST01723,High-Value Unhappy,16,3.0,2534.09,2.0,0.0,0.2733333333333334
CUST01724,Loyal Customers,39,2.0,1680.71,0.0,0.0,0.31
CUST01725,About to Churn,44,1.0,632.03,1.0,0.0,0.24
CUST01726,New Customers,23,1.0,1507.03,0.0,0.0,0.1
CUST01727,Loyal Customers,1,2.0,845.5799999999999,0.0,0.0,0.32
CUST01728,Loyal Customers,10,2.0,1236.25,0.0,0.0,0.155
CUST01729,High-Value Unhappy,8,2.0,2079.31,2.0,0.5,0.33999999999999997
CUST01730,At-Risk,120,2.0,788.6999999999999,4.0,0.0,0.54
CUST01731,About to Churn,102,1.0,531.75,0.0,0.0,0.36
CUST01732,High-Value Unhappy,9,4.0,4533.96,2.0,0.0,0.28
CUST01733,High-Value Unhappy,92,3.0,2167.49,3.0,0.6666666666666666,0.15
CUST01734,High-Value Unhappy,160,1.0,1515.59,2.0,0.0,0.22
CUST01735,At-Risk,61,2.0,1287.08,1.0,0.5,0.215
CUST01736,High-Value Unhappy,13,4.0,2197.62,2.0,0.25,0.325
CUST01737,Discount-Sensitive,26,1.0,512.92,0.0,0.0,0.31
CUST01738,High-Value Unhappy,39,4.0,2851.85,0.0,0.0,0.3225
CUST01739,Discount-Sensitive,75,1.0,349.72,0.0,0.0,0.45
CUST01740,Discount-Sensitive,22,1.0,717.61,0.0,0.0,0.32
CUST01741,Loyal Customers,29,3.0,1450.22,1.0,0.0,0.3933333333333333
CUST01742,Dormant,130,2.0,890.8,1.0,0.0,0.27
CUST01743,At-Risk,90,2.0,1117.05,1.0,0.0,0.245
CUST01744,At-Risk,111,1.0,1021.08,0.0,0.0,0.37
CUST01745,Dormant,204,0.0,0.0,0.0,0.0,0.0
CUST01746,Dormant,239,0.0,0.0,1.0,0.0,0.0
CUST01747,Discount-Sensitive,24,1.0,1498.03,0.0,0.0,0.3
CUST01748,Discount-Sensitive,36,1.0,150.03,0.0,0.0,0.58
CUST01749,Dormant,190,0.0,0.0,1.0,0.0,0.0
CUST01750,Dormant,137,1.0,556.93,0.0,0.0,0.42
CUST01751,Discount-Sensitive,61,1.0,332.52,0.0,0.0,0.37
CUST01752,Dormant,171,1.0,516.34,0.0,0.0,0.3
CUST01753,Loyal Customers,43,2.0,912.8100000000001,0.0,0.0,0.21000000000000002
CUST01754,Loyal Customers,13,2.0,806.9000000000001,0.0,0.0,0.25
CUST01755,Dormant,152,1.0,738.44,2.0,0.0,0.09
CUST01756,At-Risk,90,2.0,1557.58,0.0,0.0,0.215
CUST01757,Dormant,167,2.0,1856.03,0.0,0.0,0.115
CUST01758,Discount-Sensitive,78,1.0,411.88,0.0,0.0,0.33
CUST01759,At-Risk,89,2.0,1973.57,0.0,0.0,0.38
CUST01760,High-Value Unhappy,69,3.0,2991.54,3.0,0.0,0.11666666666666665
CUST01761,High-Value Unhappy,89,4.0,3303.61,3.0,0.0,0.2975
CUST01762,High-Value Unhappy,66,1.0,2131.17,2.0,0.0,0.25
CUST01763,New Customers,8,1.0,705.53,1.0,1.0,0.0
CUST01764,Loyal Customers,45,3.0,1471.8400000000001,1.0,0.0,0.33666666666666667
CUST01765,Dormant,265,0.0,0.0,0.0,0.0,0.0
CUST01766,Dormant,163,1.0,561.64,0.0,0.0,0.22
CUST01767,Dormant,145,1.0,488.2,3.0,0.0,0.32
CUST01768,At-Risk,101,2.0,1316.76,1.0,0.0,0.145
CUST01769,High-Value Unhappy,55,2.0,3149.49,2.0,0.0,0.13
CUST01770,Loyal Customers,58,3.0,1327.79,2.0,0.3333333333333333,0.24
CUST01771,Loyal Customers,58,2.0,1481.0700000000002,0.0,0.0,0.165
CUST01772,Dormant,254,0.0,0.0,0.0,0.0,0.0
CUST01773,Dormant,196,0.0,0.0,1.0,0.0,0.0
CUST01774,High-Value Unhappy,152,3.0,2110.4300000000003,3.0,0.3333333333333333,0.2966666666666667
CUST01775,Loyal Customers,49,2.0,1120.32,1.0,0.0,0.045
CUST01776,Discount-Sensitive,79,1.0,962.07,0.0,0.0,0.4
CUST01777,High-Value Unhappy,167,2.0,1872.12,1.0,0.0,0.19
CUST01778,About to Churn,87,1.0,512.32,0.0,0.0,0.24
CUST01779,High-Value Unhappy,167,1.0,1574.84,2.0,0.0,0.21
CUST01780,High-Value Unhappy,5,1.0,2015.96,3.0,0.0,0.29
CUST01781,Dormant,241,0.0,0.0,1.0,0.0,0.0
CUST01782,Dormant,137,1.0,402.31,0.0,0.0,0.45
CUST01783,Loyal Customers,21,2.0,1070.9,0.0,0.0,0.18
CUST01784,High-Value Unhappy,67,2.0,1646.49,1.0,0.0,0.095
CUST01785,New Customers,14,1.0,982.58,0.0,0.0,0.46
CUST01786,High-Value Unhappy,23,5.0,2801.17,3.0,0.2,0.172
CUST01787,At-Risk,75,1.0,1770.53,0.0,0.0,0.19
CUST01788,High-Value Unhappy,54,3.0,2627.07,2.0,0.3333333333333333,0.35000000000000003
CUST01789,Discount-Sensitive,52,1.0,341.52,0.0,0.0,0.36
CUST01790,Loyal Customers,40,3.0,1750.7,0.0,0.0,0.35666666666666663
CUST01791,Discount-Sensitive,82,1.0,287.89,0.0,0.0,0.4
CUST01792,About to Churn,36,1.0,821.29,0.0,0.0,0.18
CUST01793,Discount-Sensitive,48,1.0,1476.12,1.0,0.0,0.41
CUST01794,Loyal Customers,26,2.0,1843.9,0.0,0.0,0.44
CUST01795,At-Risk,89,1.0,1266.99,1.0,0.0,0.17
CUST01796,Discount-Sensitive,33,1.0,500.81,0.0,0.0,0.26
CUST01797,High-Value Unhappy,117,1.0,1593.85,1.0,1.0,0.0
CUST01798,At-Risk,103,1.0,1100.62,1.0,0.0,0.15
CUST01799,About to Churn,74,1.0,659.32,1.0,0.0,0.15
CUST01800,Dormant,122,1.0,507.22,0.0,0.0,0.14
CUST01801,Discount-Sensitive,24,1.0,371.61,1.0,0.0,0.45
CUST01802,Dormant,139,2.0,1118.6599999999999,1.0,0.0,0.23500000000000001
CUST01803,At-Risk,104,2.0,1100.8600000000001,2.0,0.0,0.38
CUST01804,Dormant,177,1.0,578.62,0.0,0.0,0.39
CUST01805,Discount-Sensitive,37,1.0,433.16,0.0,0.0,0.3
CUST01806,Discount-Sensitive,50,1.0,411.72,0.0,0.0,0.43
CUST01807,High-Value Unhappy,74,2.0,1672.74,1.0,0.5,0.28
CUST01808,Discount-Sensitive,17,1.0,234.39,1.0,0.0,0.44
CUST01809,High-Value Unhappy,45,2.0,2554.61,1.0,0.5,0.17500000000000002
CUST01810,New Customers,28,1.0,381.71,0.0,0.0,0.24
CUST01811,High-Value Unhappy,69,4.0,3016.58,3.0,0.0,0.31
CUST01812,Champions,25,3.0,2134.42,0.0,0.0,0.21
CUST01813,High-Value Unhappy,22,3.0,2171.56,1.0,0.3333333333333333,0.4266666666666667
CUST01814,About to Churn,43,1.0,579.84,1.0,0.0,0.24
CUST01815,New Customers,4,1.0,762.94,0.0,0.0,0.27
CUST01816,Dormant,189,0.0,0.0,0.0,0.0,0.0
CUST01817,Dormant,147,1.0,429.19,1.0,0.0,0.29
CUST01818,Dormant,168,1.0,403.61,1.0,0.0,0.26
CUST01819,High-Value Unhappy,82,2.0,1750.5700000000002,2.0,0.5,0.145
CUST01820,High-Value Unhappy,6,3.0,2242.0,4.0,0.0,0.3666666666666667
CUST01821,Loyal Customers,41,3.0,2654.29,0.0,0.0,0.18999999999999997
CUST01822,Loyal Customers,50,2.0,2116.75,1.0,0.0,0.255
CUST01823,Discount-Sensitive,32,1.0,1142.69,0.0,0.0,0.27
CUST01824,Dormant,201,0.0,0.0,2.0,0.0,0.0
CUST01825,Discount-Sensitive,16,1.0,561.93,1.0,0.0,0.35
CUST01826,Loyal Customers,57,3.0,1929.3,0.0,0.0,0.29
CUST01827,Loyal Customers,5,2.0,1217.56,0.0,0.0,0.215
CUST01828,Dormant,122,3.0,1876.83,0.0,0.0,0.2866666666666667
CUST01829,High-Value Unhappy,101,3.0,2668.19,1.0,0.0,0.22
CUST01830,Discount-Sensitive,27,1.0,258.18,1.0,0.0,0.43
CUST01831,About to Churn,11,1.0,448.22,1.0,0.0,0.21
CUST01832,At-Risk,95,3.0,2313.58,1.0,0.0,0.27999999999999997
CUST01833,Champions,27,4.0,2563.66,0.0,0.0,0.2425
CUST01834,New Customers,2,1.0,715.74,0.0,0.0,0.39
CUST01835,Dormant,132,1.0,710.25,0.0,0.0,0.28
CUST01836,Dormant,125,2.0,1392.01,1.0,0.0,0.33999999999999997
CUST01837,Discount-Sensitive,76,1.0,441.28,0.0,0.0,0.47
CUST01838,At-Risk,64,2.0,775.96,0.0,0.0,0.28500000000000003
CUST01839,Loyal Customers,0,3.0,1378.5,0.0,0.0,0.3766666666666667
CUST01840,About to Churn,101,1.0,333.12,0.0,0.0,0.45
CUST01841,High-Value Unhappy,14,4.0,2919.05,1.0,0.0,0.2575
CUST01842,Dormant,161,1.0,1332.91,0.0,0.0,0.32
CUST01843,High-Value Unhappy,25,1.0,2211.51,0.0,0.0,0.0
CUST01844,Dormant,125,2.0,1933.86,1.0,0.0,0.20500000000000002
CUST01845,Dormant,164,1.0,545.67,0.0,0.0,0.33
CUST01846,Discount-Sensitive,76,1.0,537.7,4.0,0.0,0.29
CUST01847,New Customers,16,1.0,1293.93,0.0,0.0,0.15
CUST01848,Loyal Customers,1,2.0,2164.85,1.0,0.0,0.28500000000000003
CUST01849,Discount-Sensitive,34,1.0,385.85,0.0,0.0,0.36
CUST01850,About to Churn,28,1.0,510.71,0.0,0.0,0.21
CUST01851,Dormant,355,0.0,0.0,0.0,0.0,0.0
CUST01852,About to Churn,48,1.0,572.93,1.0,0.0,0.18
CUST01853,Dormant,153,1.0,430.99,3.0,0.0,0.63
CUST01854,Dormant,150,2.0,1301.87,0.0,0.0,0.42000000000000004
CUST01855,High-Value Unhappy,72,2.0,2034.5300000000002,3.0,0.0,0.295
CUST01856,Dormant,211,0.0,0.0,3.0,0.0,0.0
CUST01857,Discount-Sensitive,74,1.0,257.75,5.0,0.0,0.57
CUST01858,New Customers,20,1.0,522.62,1.0,0.0,0.2
CUST01859,Loyal Customers,15,2.0,1262.4,0.0,0.0,0.22499999999999998
CUST01860,Loyal Customers,1,2.0,914.9300000000001,2.0,0.5,0.135
CUST01861,High-Value Unhappy,1,2.0,2185.49,0.0,0.0,0.33
CUST01862,Champions,9,3.0,3486.8,0.0,0.0,0.06
CUST01863,Dormant,188,0.0,0.0,0.0,0.0,0.0
CUST01864,Dormant,221,0.0,0.0,0.0,0.0,0.0
CUST01865,Loyal Customers,60,2.0,1418.31,2.0,0.0,0.175
CUST01866,Discount-Sensitive,70,1.0,510.52,1.0,0.0,0.27
CUST01867,About to Churn,11,1.0,663.94,0.0,0.0,0.19
CUST01868,At-Risk,80,2.0,1267.91,0.0,0.0,0.26
CUST01869,Loyal Customers,52,3.0,1551.23,1.0,0.0,0.5
CUST01870,At-Risk,91,2.0,1401.02,2.0,0.0,0.3
CUST01871,At-Risk,100,1.0,1448.69,1.0,0.0,0.06
CUST01872,About to Churn,41,1.0,817.34,2.0,0.0,0.05
CUST01873,Loyal Customers,9,2.0,1277.58,0.0,0.0,0.255
CUST01874,About to Churn,31,1.0,663.19,0.0,0.0,0.11
CUST01875,Discount-Sensitive,74,1.0,296.55,2.0,0.0,0.36
CUST01876,Dormant,143,1.0,1038.71,0.0,0.0,0.2
CUST01877,High-Value Unhappy,45,2.0,2170.9700000000003,2.0,0.5,0.385
CUST01878,Discount-Sensitive,22,1.0,314.15,0.0,0.0,0.55
CUST01879,About to Churn,24,1.0,709.74,1.0,1.0,0.14
CUST01880,Dormant,231,0.0,0.0,1.0,0.0,0.0
CUST01881,Loyal Customers,8,2.0,1058.59,4.0,0.0,0.23500000000000001
CUST01882,Dormant,219,0.0,0.0,0.0,0.0,0.0
